TTI,UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
47,0,0,0,0,9224,7808,7808,9224,0,0,0,0
48,0,0,0,0,0,0,0,0,7808,4736,4736,6016
49,7808,9224,9224,6016,0,0,0,0,0,0,0,0
50,0,0,0,0,9224,7808,7808,9224,0,0,0,0
51,0,0,0,0,0,0,0,0,9224,7808,6016,6016
52,9224,4736,6016,9224,0,0,0,0,0,0,0,0
53,0,0,0,0,9224,9224,9224,6016,0,0,0,0
54,0,0,0,0,0,0,0,0,9224,7808,6016,6016
55,9224,4736,6016,9224,0,0,0,0,0,0,0,0
56,0,0,0,0,9224,9224,9224,6016,0,0,0,0
